Study_Code,Clinical_Department,Country,Phase,Rare_Disease,New_Indication,Elderly_Usage,Number_of_Sites,CTT_Actual,Actual_Final_Protocol,CTT_FP_Weeks,Risk_Score,Success_Score,FSI_Demand
6bb6fc47,Endocrinology,UK,2,1,0,1,23,17,2,7,0.5911088642529043,0.6057891506065444,0.3656363647351342
50963c44,Cardiology,USA,3,0,0,1,16,22,8,48,0.7164952503828276,0.6965298426247883,2.858368128883609
6536e11c,Cardiology,Japan,3,1,1,0,32,24,4,11,0.7323802483321791,0.6840142372546089,0.5520179442875911
786e1d7c,Neurology,France,1,0,1,1,15,21,3,19,0.8141361538097645,0.42758392590795935,1.6257292566882597
3623805b,Oncology,UK,1,1,1,0,41,19,3,4,0.9258634405894448,0.16839189622595424,0.744098886751129
7f09651c,Oncology,France,1,0,0,1,32,18,6,18,0.42547730105540316,0.826935603484645,0.09219117426368074
23cca871,Infectious Disease,France,1,1,0,1,39,20,6,27,0.13866705352687225,0.3607443272658858,0.43654550883730825
d592298a,Neurology,Germany,1,1,0,1,48,8,6,18,0.4261977230328625,0.864037205629934,0.0
ff3419d2,Infectious Disease,Germany,1,0,1,1,19,21,6,9,0.7044532870485114,0.6477787079117437,0.66217335329705
68b83288,Neurology,UK,2,0,0,0,20,24,8,5,0.29211047860027917,0.4183335622877302,0.13079117796028972
544dd994,Endocrinology,India,1,1,0,0,49,18,8,8,0.8289756564028393,0.6348224340762605,0.14032684867677567
091145a1,Cardiology,Canada,3,1,1,0,11,22,9,42,0.2977880119505477,0.6809434231252938,3.312052555790181
0dd1d3a5,Endocrinology,Germany,2,0,0,1,7,10,1,44,0.109057062142156,0.736015066982805,5.934509760115247
bcc31cf8,Neurology,Canada,3,0,1,1,35,26,10,37,0.5572726968012214,0.8401043210563641,0.787850112454007
85c79eab,Cardiology,Germany,1,0,0,1,16,12,8,42,0.753815414263258,0.24377944799618623,3.23011497766812
cec10888,Oncology,Germany,1,0,1,0,12,13,5,35,0.41468980648315057,0.949729946291755,2.350791912908678
c00f848b,Oncology,France,3,0,0,1,29,28,3,32,0.7740062195831081,0.4697565529847598,1.307236811039731
cebbf7b9,Infectious Disease,UK,3,0,1,0,48,5,11,32,0.49456390070890743,0.8744052685387396,0.23869707659865413
d464c4fa,Neurology,France,3,0,0,0,39,17,10,27,0.2545431555760619,0.2984316358310066,0.6612518204585878
a41a1009,Neurology,Australia,4,0,1,0,16,7,3,49,0.18150255441905944,0.1261260749842433,3.0718528457121095
c5af5cae,Oncology,Japan,4,0,1,1,25,10,6,34,0.7395284484166127,0.6160096392605656,1.6753655858090233
e88a4845,Endocrinology,France,4,1,0,1,30,21,8,27,0.44714330884259,0.39219965116519506,0.8933183782547326
014d302d,Cardiology,Canada,4,0,0,1,6,12,10,18,0.9214963911313933,0.9860158044531544,2.829997025653213
e0005bf4,Endocrinology,Canada,2,0,1,1,18,10,2,15,0.5862295527165547,0.19400810924384465,1.3064350527762754
5756ceaf,Endocrinology,Japan,1,1,0,0,8,20,9,23,0.41358917639863235,0.14257257940316959,3.239216847379958
7709ed69,Oncology,USA,3,1,1,0,21,5,5,7,0.4140918342907508,0.14051603669781992,0.6099068430801128
d9ed9ec4,Oncology,USA,1,1,1,1,9,14,5,16,0.21829407800738426,0.29518632570141506,1.6406711678296741
979e20f5,Oncology,Japan,3,1,0,1,28,22,1,44,0.634410238230241,0.6212720047288045,1.3945009235127062
a7f50df5,Infectious Disease,Japan,1,1,0,1,11,26,6,47,0.62395042186929,0.5550070362802225,4.463742810560751
93b8885f,Endocrinology,France,2,1,0,0,27,18,11,13,0.8199943227428441,0.4150682243502054,0.9732636708662912
4fb710a3,Neurology,Japan,4,0,1,1,21,28,11,44,0.2810772662203685,0.17991379667521834,2.1524127328083362
4a9f548c,Cardiology,Australia,1,1,1,0,16,9,5,26,0.36171067822824465,0.31036338531488694,1.6823045407563304
a74e3692,Infectious Disease,UK,3,1,0,0,15,21,7,10,0.1875141721860235,0.2657323583062452,0.5657807622942838
d5c2c97b,Neurology,USA,1,1,1,0,15,18,7,15,0.36580798204201603,0.7711001534404436,0.7575808527302064
ce111c06,Endocrinology,USA,2,0,1,0,38,22,4,51,0.4852919041789606,0.8019517447011827,0.92165359234025
8d9a6b42,Oncology,Australia,2,1,0,0,41,8,5,18,0.9676255653585853,0.7993126117556377,0.5453311944448581
9a812294,Endocrinology,India,1,0,1,0,33,24,10,10,0.687759402587422,0.9721364899727338,0.0
82fa71b3,Cardiology,Australia,4,1,1,0,40,27,8,11,0.8045865368012759,0.8958141517006287,0.21478851374487445
74f7a6e2,Infectious Disease,Australia,3,1,1,1,31,6,2,10,0.3929588966984412,0.5480242724606544,0.17312821476880427
c91c3df0,Infectious Disease,Japan,2,0,0,1,46,11,1,46,0.23006153152728684,0.47344241881824867,0.7766259290553199
41583e7a,Cardiology,Germany,2,0,0,1,26,11,6,7,0.33104794772199686,0.9241916659385155,0.0
0b6850d7,Neurology,Germany,1,1,1,0,6,11,11,10,0.330820921899389,0.650102726843332,1.4958745447637631
c147c365,Neurology,Australia,2,0,0,0,40,17,4,48,0.6248037954640845,0.36495880032303574,1.4144404844189251
ed944005,Infectious Disease,Japan,2,0,1,1,34,23,10,44,0.4073240192095259,0.6080176249436506,1.2121830362643513
a10b8fff,Infectious Disease,UK,3,1,0,0,11,26,3,33,0.871658977899951,0.9929344804265137,3.192635897201572
2b0f2a42,Oncology,Germany,4,1,1,0,16,10,7,21,0.9896900673128481,0.864523054137126,1.3503334077942843
f47e57bd,Neurology,India,3,1,1,0,7,24,8,33,0.40896856473710363,0.35315174445358744,4.8043410245563605
e2a83e0a,Cardiology,Canada,4,0,1,0,21,21,11,10,0.7345542463183097,0.9576589833254953,0.2399253753576985
bcb36d32,Neurology,Japan,3,1,1,0,45,29,4,51,0.6917379237283319,0.9833159003312043,1.044843512222744
704f582c,Oncology,Australia,1,1,0,0,36,22,10,26,0.27501623895905336,0.3080502634738737,0.661122804958892
49955a5c,Infectious Disease,UK,2,0,1,0,12,29,11,40,0.9262077353385706,0.9060329066512071,3.378377309772506
8c51a336,Infectious Disease,UK,4,0,1,0,27,28,11,10,0.27949832846956113,0.8948824459289488,0.0
f86c20c0,Oncology,France,1,1,0,0,42,5,6,41,0.7632614185027289,0.13577821591063655,1.5936338017877845
5537d253,Cardiology,UK,2,0,0,0,34,27,11,32,0.4128486780468812,0.7027202737555184,0.7268522516662825
d28f6dd0,Infectious Disease,Germany,2,1,1,0,19,17,11,37,0.4303734103080742,0.37475264172805245,2.012328829678158
5ec65129,Endocrinology,Australia,2,0,1,0,14,23,2,42,0.5099041476000643,0.7071513638426882,2.8509379575618845
2981324c,Infectious Disease,Canada,3,1,0,1,42,20,8,44,0.8780571802496256,0.9222028247712192,1.0248336735831505
ba43c5e4,Endocrinology,Germany,1,0,1,0,19,14,6,48,0.2262267473600909,0.5489013231905666,2.1431874410721443
db5679e3,Oncology,Japan,1,0,1,0,34,17,11,50,0.14911262005127854,0.47297154770978755,1.1198331016630876
435e8806,Oncology,Canada,2,0,1,1,30,14,9,21,0.46183673702240324,0.9293781440686756,0.2880008782280236
3f524835,Infectious Disease,Japan,4,0,1,1,49,18,11,50,0.1500265892278793,0.9767034259646794,0.24886735671884072
61525c75,Neurology,UK,1,1,1,1,18,13,6,46,0.7188407947516965,0.15601269501442247,3.242884560173999
9a5173b9,Endocrinology,India,3,0,1,0,7,25,6,28,0.784292567524492,0.9305632622333866,4.0396537200749725
d44c440f,Cardiology,USA,4,1,1,0,40,15,2,30,0.869241155277933,0.17449168016969996,1.3926425873841322
a6efc0f5,Infectious Disease,Canada,4,0,1,1,30,7,5,30,0.7694580209352372,0.4035575920452307,1.3793878447179704
a46219ae,Cardiology,Australia,4,0,1,1,18,12,9,15,0.9247162543234112,0.7863167101872941,0.9523922965142698
3b2bb08f,Infectious Disease,France,4,1,0,1,35,16,1,26,0.7734710104508999,0.7993332837457258,0.6062641058224294
57343bd7,Neurology,USA,1,0,0,0,18,7,4,20,0.9424680758905615,0.7532397016112496,1.3567949992708652
b34e6317,Neurology,UK,2,0,0,0,44,11,10,47,0.27379971478842685,0.13520123925496155,1.284564010115869
6c65ef28,Neurology,UK,4,1,1,1,14,18,10,10,0.5498768195809572,0.21966944322168397,0.9367939680263361
91679340,Neurology,Australia,3,0,1,0,13,11,3,27,0.9945375397344178,0.9425948483977736,2.0914158343421896
bf1c85d0,Oncology,USA,3,1,1,0,44,11,1,10,0.713420364288444,0.17331524955630173,0.7201688897619352
38045d12,Oncology,France,2,0,0,1,47,18,1,32,0.8907770061903316,0.170691325275805,1.250094274421797
7466e0dc,Endocrinology,Canada,1,0,0,1,46,16,1,31,0.12735441444956971,0.8520813439820832,0.0
47e67be8,Cardiology,Canada,2,0,1,1,22,5,1,26,0.8845821087115936,0.6771391779005975,1.2747369449853212
aa3f3969,Infectious Disease,USA,4,1,0,0,40,9,2,13,0.7279419111148879,0.41649045026066167,0.6523508299797589
633e1a46,Infectious Disease,Japan,1,0,0,0,40,15,11,19,0.2536798905889396,0.24913943836446376,0.5064526047204548
bddf4e6e,Oncology,Germany,1,0,1,0,16,5,5,46,0.12311286078123693,0.8957533779035334,2.141661761208176
76e57446,Infectious Disease,India,4,0,1,0,44,27,2,51,0.3339339203130876,0.989683981865661,0.5474730653113238
28b8fa50,Oncology,Japan,3,0,0,0,7,17,4,37,0.9241960230934932,0.14497455559854625,6.218029824868987
7c6b92f7,Endocrinology,Canada,4,0,1,1,22,28,9,28,0.7013196448302578,0.5987020438811816,1.2944802595947897
0d308b39,Cardiology,Germany,2,0,0,0,11,27,3,5,0.9275221938549919,0.33517322641523356,0.9710462403834891
35a068db,Endocrinology,India,4,0,0,0,35,21,2,8,0.5015357042448335,0.8491481501947337,0.0
f276ea75,Neurology,India,3,0,0,1,5,7,4,17,0.9429643857117169,0.41146578259732514,3.9183004505828203
aa7279a5,Neurology,India,4,0,1,1,35,14,9,34,0.5166638339005051,0.7431663602677059,0.8574587057671983
31fe5ad2,Neurology,UK,2,1,0,1,17,23,4,43,0.28382925197650105,0.5855710793736494,2.2838388165453383
10ad4448,Endocrinology,Australia,2,0,0,1,33,11,5,9,0.2362541177660026,0.5873710434354733,0.11342147988708812
7ed0e681,Infectious Disease,India,3,1,1,0,7,24,4,31,0.9944306317315399,0.8721994880623792,4.54166972726332
510d977e,Cardiology,France,2,1,1,0,33,7,8,12,0.40047639532711377,0.5233639833321078,0.0925448184327112
248deb4d,Neurology,USA,2,1,0,1,39,26,4,9,0.24404772278582892,0.8610395807300326,0.0
d3670480,Neurology,Canada,4,0,1,0,19,16,2,20,0.10756758780167695,0.4270841452338179,0.7259476057238194
7d6245c9,Neurology,France,1,1,1,1,25,26,4,43,0.35701260987666017,0.2573046482178746,1.8731567103102427
b2e5d3b5,Cardiology,USA,2,1,0,0,23,14,2,38,0.9002045292422851,0.5099296398909536,2.1087095210623303
b382910e,Neurology,Japan,2,1,1,0,32,25,9,15,0.5806083886095715,0.5485202032393199,0.4473833338606592
5ae28bae,Cardiology,Australia,3,0,0,0,8,16,11,48,0.6691915463724595,0.5305448778740124,6.037746102645932
e5200ff1,Neurology,Japan,3,1,1,1,49,19,8,21,0.9301519935014796,0.827497370691354,0.5166317163803155
383759c4,Endocrinology,USA,4,0,1,1,17,10,9,46,0.5615559262963263,0.6082110473140874,2.4211080783459695
b3a6ae98,Endocrinology,France,4,1,0,0,19,23,4,37,0.8544518612673532,0.8995996645829226,1.910287343615684
d9055652,Cardiology,USA,2,1,0,0,43,9,1,49,0.3914499502687183,0.5627669454243479,0.9274740810516843
839a553f,Endocrinology,India,1,0,1,1,36,29,3,4,0.9793916765570979,0.30224357459380385,0.8744267175236731
09a39d8b,Cardiology,UK,1,0,1,1,7,24,7,18,0.17093248616120715,0.21654625623647739,2.32722994799899
25dc62cb,Endocrinology,Canada,4,1,1,0,34,6,1,21,0.7523465729619382,0.8815265388501589,0.4891016239153724
9acd1091,Endocrinology,Japan,3,1,0,0,24,25,11,25,0.6945096580842649,0.15055551901199055,1.743243234210655
e5eb732f,Cardiology,Canada,2,1,1,1,6,23,8,21,0.27250435526573524,0.20584865072778605,3.634195837333051
93350eb3,Infectious Disease,UK,2,0,0,0,29,23,9,4,0.4499595989618824,0.15729266702587696,0.5286651659875503
bcf1bb7f,Endocrinology,India,1,0,1,1,15,8,8,49,0.3815462050993058,0.48136077746363826,3.2008254465653287
8c3f5e98,Neurology,India,4,1,1,1,5,24,5,23,0.18504358149924582,0.5793540547542341,4.039536119754945
81fb14c9,Infectious Disease,Japan,1,1,1,0,14,9,11,51,0.6263092206557571,0.11788725792034066,4.167932022902807
e22c5913,Cardiology,Japan,1,0,1,0,21,11,9,39,0.994302861008649,0.5640275502024439,2.3282671039554628
6b0fb9f8,Infectious Disease,India,4,0,1,0,34,8,4,41,0.6036293269480504,0.45438352416156347,1.247305701308586
6646811c,Oncology,Germany,3,1,0,1,39,15,9,28,0.5907339161914258,0.7962806642103083,0.499746585593902
0fb1d733,Oncology,Canada,2,0,0,1,23,27,1,19,0.1362823366190935,0.8469609595716009,0.0
50d09ef2,Endocrinology,Australia,3,1,0,1,38,29,11,23,0.2252982010273214,0.7164706927475848,0.08068084858029258
28ed36aa,Endocrinology,UK,4,0,1,0,36,7,3,41,0.5618971801920349,0.5261459817849615,1.1310024930143319
25f5aa1c,Neurology,Canada,4,1,0,0,16,9,4,50,0.9866607077656642,0.29453373553778933,3.95735090778921
9c339d82,Infectious Disease,UK,2,1,0,1,47,24,11,36,0.888946961915673,0.8624033805723041,0.73217871788901
29859be4,Oncology,Germany,3,1,1,1,21,19,10,10,0.40618820923585075,0.4075022260399752,0.4482407535268038
5bd75bcc,Endocrinology,Australia,2,0,1,0,10,29,1,26,0.5887038288053148,0.42066269847545434,2.7601182526021795
7e0c3b66,Infectious Disease,France,1,1,0,1,17,25,6,14,0.597432000028723,0.9244103924683403,0.4375190169320505
98a88f88,Endocrinology,UK,1,1,0,0,43,22,4,36,0.7168245514859649,0.9780375300381217,0.6479754659566406
f3ed5523,Endocrinology,Canada,1,0,0,0,26,20,4,43,0.7190038371152246,0.9083178607460537,1.2652929288296364
9ac72c78,Oncology,USA,3,1,0,1,15,20,1,49,0.8108132395473764,0.998411251204973,3.1927263254234823
e5aaec41,Oncology,Australia,1,1,0,1,11,14,5,8,0.12247392235571415,0.8820179595113297,0.0
396a975f,Endocrinology,India,2,1,0,1,49,5,9,48,0.9493121715737012,0.7339217658580737,1.3251469559298639
0f4214bf,Cardiology,India,3,0,0,1,49,27,6,50,0.16305584139032192,0.3644374596143256,0.5443033308298755
3752c529,Endocrinology,Germany,2,0,1,1,25,15,8,44,0.5285441003292459,0.9576613440098886,1.087259824258247
6e56e187,Endocrinology,UK,4,0,0,0,5,21,11,11,0.9276213487231384,0.8889641484523783,2.2094593443122106
33e1b628,Neurology,France,3,0,1,1,34,28,4,20,0.5389019463079718,0.31667211317408794,0.8610566660515869
c91c992a,Neurology,UK,2,1,1,0,23,19,9,21,0.15727315080980517,0.5402462259176443,0.474577131552713
b585d23d,Neurology,India,2,0,1,1,33,29,7,30,0.3063160178307453,0.16305009456299513,1.1107414153669106
98d1b76f,Cardiology,Japan,3,0,0,1,39,11,7,34,0.6208000798315805,0.9579779769404954,0.6327479504302532
e359b8d6,Cardiology,USA,4,0,0,1,24,29,8,7,0.17907545610907216,0.6154914949493103,0.0
17d7f111,Endocrinology,Australia,3,1,1,1,40,10,2,5,0.48131013791556687,0.3206804913353489,0.2959564970182261
a4301d59,Neurology,Germany,1,1,0,1,43,19,6,8,0.3961839395722644,0.36315938226148814,0.22863135390408887
1871cd1c,Cardiology,Japan,1,1,0,1,5,19,7,20,0.8336868650418156,0.9825907353668737,3.789616621036103
52808ea5,Oncology,Canada,4,0,1,0,27,11,3,42,0.1991187445019043,0.6540528626237779,1.0950840050133042
0ddb744c,Endocrinology,France,2,1,0,1,35,7,8,35,0.7145186051429077,0.47861481169576336,1.1334807047236717
1169ce4b,Infectious Disease,Japan,2,1,1,1,39,18,1,32,0.4659301637883182,0.5498609156069844,0.6581091219580486
491f9847,Endocrinology,Canada,2,0,1,1,49,13,1,19,0.6289756124250957,0.18869506513960904,0.8794720692809785
343350e3,Infectious Disease,Japan,3,1,1,1,26,7,10,4,0.2849785947284903,0.1675204840655884,0.22501615135592085
988f0e70,Neurology,France,3,0,1,0,11,10,3,15,0.6487333162854629,0.6334369689703464,1.305176521534547
0cbe8168,Infectious Disease,Australia,4,0,0,0,37,24,6,22,0.7065799546745014,0.5608036327962849,0.7852940177913105
5d58684b,Neurology,Japan,1,1,1,0,49,13,7,12,0.16320840819497007,0.42323787217309705,0.022858460898588194
e3204c44,Oncology,Germany,2,0,0,0,40,5,2,51,0.8419098408246433,0.6095025572602281,1.485877325019554
e781e5ad,Infectious Disease,India,1,0,0,0,48,13,6,10,0.8751287015994172,0.16540835449345503,0.9031601373671319
607ca39a,Endocrinology,UK,3,0,0,0,11,16,5,33,0.15719865011451525,0.9495920542883917,2.2492013848141146
5c46c63a,Neurology,Japan,3,0,0,1,31,8,6,18,0.6428687392875572,0.36434051900579967,0.9560690932104693
ca99511d,Endocrinology,Germany,3,0,1,1,6,20,1,47,0.6346103472750043,0.164600911604799,8.323451334918914
3936fd64,Cardiology,UK,1,0,1,0,21,9,10,7,0.111212570681599,0.25255384531669367,0.0727886676605274
9b7c0dab,Neurology,Australia,4,1,1,1,5,21,7,9,0.40811177256035625,0.18592652303426516,2.000042500249746
ff4234e0,Infectious Disease,Canada,4,0,1,1,34,21,8,41,0.9720332044423728,0.26074405392371314,1.8764565196804943
cf87c4fa,Neurology,UK,3,0,1,1,26,10,7,50,0.5999056770418687,0.4750786493439507,1.9426053401373964
ea01c557,Endocrinology,Canada,2,0,0,1,32,19,9,38,0.9398906224673546,0.7642458045419688,1.4129380944855958
1e2da20f,Oncology,Japan,1,0,1,1,37,5,1,5,0.7080801722896456,0.34511351270953583,0.5555870526547784
68bf857e,Neurology,Germany,3,1,0,0,30,17,10,8,0.1255514664009488,0.4923339597474795,0.0
edc33577,Infectious Disease,India,1,1,0,0,39,20,9,11,0.16994187824355284,0.9358815590994126,0.0
45edc481,Cardiology,Japan,1,0,1,0,15,6,11,33,0.7499610598306806,0.3662395653933779,2.5994665881452206
432e5168,Oncology,Canada,4,1,0,0,11,23,11,51,0.5991110113321174,0.8152477779382388,4.4195993464731025
7b27108f,Cardiology,France,3,0,0,0,32,27,3,22,0.21443649813988813,0.24203518523412978,0.6906416222399469
6b1973ab,Neurology,UK,4,0,1,0,29,6,2,33,0.6526564105182546,0.26048957163152286,1.5430705225193098
d21592f3,Endocrinology,Japan,3,0,1,1,45,25,6,34,0.8292586245113766,0.5105375861286391,1.0730219994466623
61f7d5d9,Endocrinology,Canada,1,0,1,0,35,29,11,19,0.7776841871193508,0.3106920254197477,0.9965769286092913
43295ccd,Infectious Disease,Australia,4,1,0,1,7,16,5,41,0.3215462140288603,0.9127252664148342,5.376647865759435
0edd1b7d,Endocrinology,UK,1,1,1,1,37,16,4,25,0.33237546999043954,0.14567706201113,0.7761926829030565
a2988600,Oncology,Australia,3,0,1,0,38,12,4,36,0.9710540245919024,0.6375453095294557,1.2635600490385732
66b9a3ab,Endocrinology,Canada,2,0,0,0,25,16,8,25,0.8986643219374446,0.6438064565345679,1.3629949320834729
8a6b9e43,Infectious Disease,Germany,4,1,1,0,41,28,10,11,0.38650358298778476,0.15942333476750292,0.4142673387439702
b7810add,Neurology,USA,4,1,0,1,23,15,3,40,0.8416490407021076,0.7593077933838022,1.7454628893265154
ee924ea1,Neurology,Australia,1,0,0,0,41,6,1,15,0.2455646767592909,0.5220077900609764,0.16280463968008071
a5527c0f,Endocrinology,Japan,1,1,1,0,25,5,5,8,0.27715699119390796,0.7507660361453277,0.0
1295346b,Cardiology,India,2,0,0,0,18,29,8,28,0.2630764484608108,0.8442324873415629,1.040462628977453
395c84e1,Neurology,Japan,4,1,0,1,14,8,3,32,0.17894869751216363,0.39060941679162453,2.025090108510128
3938471f,Endocrinology,UK,3,1,1,0,11,13,2,16,0.8692103045452199,0.5360372946419389,1.8287185260007779
cdf1a15f,Infectious Disease,Germany,3,1,1,0,33,11,1,29,0.6209262083841178,0.33468470179121024,1.042955928675224
6d210a74,Endocrinology,Canada,4,1,1,1,44,26,4,25,0.33306048324454474,0.2813621171701015,0.7383878109120983
e6a1f108,Neurology,France,4,0,0,1,12,29,11,32,0.8637895294548347,0.10053528223839167,3.3081970488941552
9850ce04,Infectious Disease,India,4,0,0,1,43,14,2,15,0.8223820834535382,0.9672683608718536,0.27644596723867554
d95c4ea3,Endocrinology,Germany,2,1,1,0,17,24,8,51,0.19085636631498004,0.49683562239668344,2.5764745055406983
6d37432a,Oncology,Australia,3,0,1,0,23,18,11,49,0.6797254363614746,0.11176279575298663,2.87922751032609
4d7c4085,Infectious Disease,Australia,3,1,1,1,15,5,10,46,0.7496502413731935,0.10804471981124336,3.701134010043104
4f576cf7,Oncology,Japan,1,1,0,0,6,9,9,31,0.7442446032873675,0.3595173116960756,5.746479667757658
da4c5826,Cardiology,France,1,0,1,1,10,17,10,12,0.7508284370685437,0.11254391083910659,1.756395777488371
b2b25229,Infectious Disease,Germany,4,0,0,1,33,10,1,13,0.2525120070841336,0.4370631558926935,0.16512317552595454
aec76b31,Oncology,USA,1,0,1,1,45,26,2,51,0.3835778088418924,0.1566446512950531,1.4813384112533896
fe14add3,Neurology,India,2,1,0,1,9,21,6,45,0.8597606576540162,0.13532643203527878,5.581814623441226
d3ef0ac8,Neurology,UK,3,0,0,1,45,19,10,29,0.9085525752047946,0.702443254667095,0.7806270993951498
47e9e17d,Cardiology,Germany,3,0,1,0,34,11,7,39,0.3512699979083833,0.9161571604985962,0.6316785039081321
fef62e6c,Infectious Disease,Germany,1,0,0,0,43,12,2,43,0.1207175645599772,0.46844792497205134,0.5503915819182925
040a8c6e,Infectious Disease,USA,4,0,0,0,40,25,8,14,0.8737902524494973,0.8530933872483393,0.42287860740306243
c4c9d0e8,Infectious Disease,Japan,1,1,1,0,31,6,10,9,0.43938265404257437,0.12633891502217243,0.6204067581677352
3efe9663,Cardiology,Canada,4,1,1,1,22,22,9,7,0.3965172003639428,0.7999210503731642,0.0
a30e8eab,Infectious Disease,Canada,2,1,0,0,40,25,8,30,0.4122997117197631,0.15651999309060183,1.102556597427508
46449796,Neurology,India,3,1,0,1,20,27,9,27,0.4741267815708774,0.8545954808776165,0.8432879913738041
c7cc86e0,Oncology,India,2,1,0,1,9,11,6,8,0.44043995948942904,0.8941297103848576,0.512327047690754
a1b29760,Neurology,UK,3,1,1,0,13,24,11,6,0.6097878092202044,0.8073764581440829,0.27679735243901116
291812ab,Neurology,Germany,2,1,0,0,38,20,7,10,0.17104625064837117,0.8386741219701601,0.0
29df5334,Oncology,France,1,0,0,1,38,23,6,27,0.9743861748776637,0.605336109699087,0.969036128471962
a9ddd429,Neurology,Germany,2,1,1,0,40,13,7,25,0.9428059310249451,0.33839644832438676,1.2623364152413732
623b8f13,Cardiology,Canada,2,1,1,0,35,16,3,15,0.9409659819539493,0.67890790239487,0.6033770287827552
